datetime,Open,High,Low,Close,Adj Close,Volume,datetime_2
28/04/2021,256.079987,256.540009,252.949997,254.559998,248.9776,46903100,28/04/2021
29/04/2021,255.460007,256.100006,249,252.509995,246.972565,40589000,29/04/2021
30/04/2021,249.740005,253.080002,249.600006,252.179993,246.649796,30945100,30/04/2021
3/05/2021,253.399994,254.350006,251.119995,251.860001,246.336823,19626600,3/05/2021
4/05/2021,250.970001,251.210007,245.759995,247.789993,242.356079,32756100,4/05/2021
5/05/2021,249.059998,249.5,245.820007,246.470001,241.065033,21901300,5/05/2021
6/05/2021,246.449997,249.860001,244.690002,249.729996,244.25351,26491100,6/05/2021
7/05/2021,252.149994,254.300003,251.169998,252.460007,246.92366,27032900,7/05/2021
10/05/2021,250.869995,251.729996,247.119995,247.179993,241.759399,29299900,10/05/2021
11/05/2021,244.550003,246.600006,242.570007,246.229996,240.830307,33641600,11/05/2021
12/05/2021,242.169998,244.380005,238.070007,239,233.75882,36684400,12/05/2021
13/05/2021,241.800003,245.600006,241.419998,243.029999,237.700455,29624300,13/05/2021
14/05/2021,245.580002,249.179993,245.490005,248.149994,242.708176,23901100,14/05/2021
17/05/2021,246.550003,246.589996,243.520004,245.179993,239.803299,24970200,17/05/2021
18/05/2021,246.270004,246.410004,242.899994,243.080002,237.749359,20168000,18/05/2021
19/05/2021,239.309998,243.229996,238.600006,243.119995,238.337555,25739800,19/05/2021
20/05/2021,243.960007,247.949997,243.860001,246.479996,241.631454,21800700,20/05/2021
21/05/2021,247.570007,248.330002,244.740005,245.169998,240.347214,21863100,21/05/2021
24/05/2021,247.789993,251.160004,247.509995,250.779999,245.846893,21411500,24/05/2021
25/05/2021,251.770004,252.75,250.820007,251.720001,246.768417,17704300,25/05/2021
26/05/2021,251.429993,252.940002,250.75,251.490005,246.542938,17771600,26/05/2021
27/05/2021,251.169998,251.479996,249.25,249.309998,244.405792,24426200,27/05/2021
28/05/2021,251,252.080002,249.559998,249.679993,244.768539,18270200,28/05/2021
1/06/2021,251.229996,251.289993,246.960007,247.399994,242.533386,23213300,1/06/2021
2/06/2021,248.130005,249.270004,245.839996,247.300003,242.435333,19406700,2/06/2021
3/06/2021,245.220001,246.339996,243,245.710007,240.876633,25307700,3/06/2021
4/06/2021,247.759995,251.649994,247.509995,250.789993,245.856659,25281100,4/06/2021
7/06/2021,249.979996,254.089996,249.809998,253.809998,248.817276,23079200,7/06/2021
8/06/2021,255.160004,256.01001,252.509995,252.570007,247.601654,22455000,8/06/2021
9/06/2021,253.809998,255.529999,253.210007,253.589996,248.601578,17937600,9/06/2021
10/06/2021,254.289993,257.459991,253.669998,257.23999,252.179794,24563600,10/06/2021
11/06/2021,257.98999,258.48999,256.609985,257.890015,252.817032,18999700,11/06/2021
14/06/2021,257.899994,259.950012,256.799988,259.890015,254.77771,19150500,14/06/2021
15/06/2021,259.769989,259.98999,257.679993,258.359985,253.277756,18038900,15/06/2021
16/06/2021,259.399994,260.579987,254.419998,257.380005,252.317047,27220000,16/06/2021
17/06/2021,256.070007,261.75,256.01001,260.899994,255.767792,27565500,17/06/2021
18/06/2021,259.630005,262.299988,258.75,259.429993,254.326752,37202200,18/06/2021
21/06/2021,259.820007,263.519989,257.920013,262.630005,257.463776,26696100,21/06/2021
22/06/2021,262.720001,265.790009,262.399994,265.51001,260.28714,24694100,22/06/2021
23/06/2021,265.98999,266.829987,264.429993,265.269989,260.051819,19518700,23/06/2021
24/06/2021,266.160004,267.850006,265.470001,266.690002,261.443909,21446900,24/06/2021
25/06/2021,266.230011,267.25,264.76001,265.019989,259.806763,25611100,25/06/2021
28/06/2021,266.190002,268.899994,265.910004,268.720001,263.43396,19590000,28/06/2021
29/06/2021,268.869995,271.649994,267.980011,271.399994,266.061279,19937800,29/06/2021
30/06/2021,270.690002,271.359985,269.600006,270.899994,265.571075,21656500,30/06/2021
1/07/2021,269.609985,271.839996,269.600006,271.600006,266.257385,16725300,1/07/2021
2/07/2021,272.820007,278,272.5,277.649994,272.188263,26458000,2/07/2021
6/07/2021,278.029999,279.369995,274.299988,277.660004,272.19809,31565600,6/07/2021
7/07/2021,279.399994,280.690002,277.149994,279.929993,274.423462,23260000,7/07/2021
8/07/2021,276.899994,278.730011,274.869995,277.420013,271.96286,24618600,8/07/2021
9/07/2021,275.720001,278.049988,275.320007,277.940002,272.472595,23916700,9/07/2021
12/07/2021,279.160004,279.769989,276.579987,277.320007,271.864868,18931700,12/07/2021
13/07/2021,277.519989,282.850006,277.390015,280.980011,275.452881,26120100,13/07/2021
14/07/2021,282.350006,283.660004,280.549988,282.51001,276.952728,23113700,14/07/2021
15/07/2021,282,282.51001,279.829987,281.029999,275.501831,22604200,15/07/2021
16/07/2021,282.070007,284.100006,279.459991,280.75,275.227325,26186800,16/07/2021
19/07/2021,278.929993,280.369995,274.450012,277.01001,271.560852,32935600,19/07/2021
20/07/2021,278.029999,280.970001,276.26001,279.320007,273.82547,26259700,20/07/2021
21/07/2021,278.899994,281.519989,277.290009,281.399994,275.864563,24364300,21/07/2021
22/07/2021,283.839996,286.420013,283.420013,286.140015,280.511292,23384100,22/07/2021
23/07/2021,287.369995,289.98999,286.5,289.670013,283.971893,22768100,23/07/2021
26/07/2021,289,289.690002,286.640015,289.049988,283.364075,23176100,26/07/2021
27/07/2021,289.429993,289.579987,282.950012,286.540009,280.903442,33604100,27/07/2021
28/07/2021,288.98999,290.149994,283.829987,286.220001,280.589722,33566900,28/07/2021
29/07/2021,286.23999,288.619995,286.079987,286.5,280.864227,18168300,29/07/2021
30/07/2021,285.170013,286.660004,283.910004,284.910004,279.305542,20944800,30/07/2021
2/08/2021,286.359985,286.769989,283.73999,284.820007,279.217285,16267400,2/08/2021
3/08/2021,285.420013,287.230011,284,287.119995,281.472015,17879000,3/08/2021
4/08/2021,286.220001,287.589996,284.649994,286.51001,280.874023,16191300,4/08/2021
5/08/2021,286.880005,289.630005,286.100006,289.519989,283.824799,13900200,5/08/2021
6/08/2021,288.51001,289.5,287.619995,289.459991,283.76593,16589300,6/08/2021
9/08/2021,289.75,291.549988,287.809998,288.329987,282.658264,16117600,9/08/2021
10/08/2021,288.799988,289.25,285.200012,286.440002,280.80545,18616600,10/08/2021
11/08/2021,287.209991,288.660004,285.859985,286.950012,281.305389,13955900,11/08/2021
12/08/2021,286.630005,289.970001,286.339996,289.809998,284.1091,14561300,12/08/2021
13/08/2021,289.480011,292.899994,289.299988,292.850006,287.089325,18249000,13/08/2021
16/08/2021,293.190002,294.820007,290.019989,294.600006,288.804901,22507600,16/08/2021
17/08/2021,292.390015,293.429993,291.079987,293.079987,287.314789,20075300,17/08/2021
18/08/2021,292.040009,294.820007,290.269989,290.730011,285.556671,21813000,18/08/2021
19/08/2021,288.690002,297.470001,288.640015,296.769989,291.489105,29850500,19/08/2021
20/08/2021,299.720001,305.839996,298.059998,304.359985,298.944122,40817600,20/08/2021
23/08/2021,303.25,305.399994,301.850006,304.649994,299.228943,22830200,23/08/2021
24/08/2021,305.019989,305.649994,302,302.619995,297.235046,18175800,24/08/2021
25/08/2021,304.299988,304.589996,300.420013,302.01001,296.635956,20006100,25/08/2021
26/08/2021,300.98999,302.429993,298.950012,299.089996,293.767914,17666100,26/08/2021
27/08/2021,298.98999,300.869995,296.829987,299.720001,294.386658,22605700,27/08/2021
30/08/2021,301.119995,304.220001,301.059998,303.589996,298.187805,16348100,30/08/2021
31/08/2021,304.420013,304.5,301.5,301.880005,296.50827,26285300,31/08/2021
1/09/2021,302.869995,305.190002,301.48999,301.829987,296.459106,18983800,1/09/2021
2/09/2021,302.200012,303.359985,300.179993,301.149994,295.791229,16285600,2/09/2021
3/09/2021,300.98999,302.600006,300.26001,301.140015,295.781403,14747900,3/09/2021
7/09/2021,301.01001,301.089996,298.200012,300.179993,294.838501,17180400,7/09/2021
8/09/2021,299.779999,300.609985,297.470001,300.209991,294.867889,15046800,8/09/2021
9/09/2021,300.820007,302.140015,297,297.25,291.960602,19927000,9/09/2021
10/09/2021,298.420013,299.920013,295.380005,295.709991,290.448059,19633400,10/09/2021
13/09/2021,297.549988,298.540009,294.079987,296.98999,291.7052,23652900,13/09/2021
14/09/2021,299.559998,301.390015,298.100006,299.790009,294.455444,21853400,14/09/2021
15/09/2021,303.26001,305.320007,301.820007,304.820007,299.395874,28356300,15/09/2021
16/09/2021,303.76001,305.309998,300.76001,305.220001,299.788788,19550800,16/09/2021
17/09/2021,304.170013,304.5,299.529999,299.869995,294.533997,41372500,17/09/2021
20/09/2021,296.329987,298.720001,289.519989,294.299988,289.06311,38278700,20/09/2021
21/09/2021,295.690002,297.540009,294.070007,294.799988,289.554169,22364100,21/09/2021
22/09/2021,296.730011,300.220001,294.51001,298.579987,293.266937,26626300,22/09/2021
23/09/2021,298.850006,300.899994,297.529999,299.559998,294.229462,18604600,23/09/2021
24/09/2021,298.230011,299.799988,296.929993,299.350006,294.023285,14999000,24/09/2021
27/09/2021,296.140015,296.470001,292.940002,294.170013,288.935455,23571700,27/09/2021
28/09/2021,289.799988,290.779999,282.75,283.519989,278.474945,43186200,28/09/2021
29/09/2021,285.100006,286.769989,283.01001,284,278.946411,26353700,29/09/2021
30/09/2021,285.709991,287.829987,281.619995,281.920013,276.903442,32343600,30/09/2021
1/10/2021,282.119995,289.980011,281.290009,289.100006,283.955597,30086300,1/10/2021
4/10/2021,287.399994,287.75,280.25,283.109985,278.072205,31350700,4/10/2021
5/10/2021,284.049988,290.399994,284.049988,288.76001,283.621704,24993000,5/10/2021
6/10/2021,285.779999,293.630005,285.51001,293.109985,287.894287,28002600,6/10/2021
7/10/2021,295.179993,296.640015,293.920013,294.850006,289.603333,20430500,7/10/2021
8/10/2021,296.220001,296.640015,293.76001,294.850006,289.603333,17685700,8/10/2021
11/10/2021,292.920013,297.970001,292.75,294.230011,288.994385,19298600,11/10/2021
12/10/2021,295.339996,295.440002,292.350006,292.880005,287.668396,17974100,12/10/2021
13/10/2021,294.910004,297.279999,293.48999,296.309998,291.037354,23416300,13/10/2021
14/10/2021,299.209991,303.269989,297.829987,302.75,297.362732,27262900,14/10/2021
15/10/2021,302.339996,304.450012,300.519989,304.209991,298.796722,25384800,15/10/2021
18/10/2021,303.570007,308.209991,302.690002,307.290009,301.82193,22729300,18/10/2021
19/10/2021,308.350006,309.299988,307.220001,308.230011,302.74527,17682100,19/10/2021
20/10/2021,309.209991,309.700012,306.109985,307.410004,301.93985,16537100,20/10/2021
21/10/2021,307.170013,311.019989,306.359985,310.76001,305.230225,16918100,21/10/2021
22/10/2021,310.399994,311.089996,307.799988,309.160004,303.658691,17449300,22/10/2021
25/10/2021,309.359985,309.399994,306.459991,308.130005,302.647034,17554500,25/10/2021
26/10/2021,311,312.399994,308.600006,310.109985,304.591736,28107300,26/10/2021
27/10/2021,316,326.100006,316,323.170013,317.419434,52588700,27/10/2021
28/10/2021,324.329987,324.869995,321.359985,324.350006,318.5784,26297900,28/10/2021
29/10/2021,324.130005,332,323.899994,331.619995,325.719025,34766000,29/10/2021
1/11/2021,331.359985,331.48999,326.369995,329.369995,323.509094,27073200,1/11/2021
2/11/2021,330.309998,333.450012,330,333.130005,327.202148,26487100,2/11/2021
3/11/2021,333.899994,334.899994,330.649994,334,328.056641,21500100,3/11/2021
4/11/2021,332.890015,336.540009,329.51001,336.440002,330.453247,23992200,4/11/2021
5/11/2021,338.51001,338.790009,334.420013,336.059998,330.080017,22570100,5/11/2021
8/11/2021,337.299988,337.649994,334.440002,336.98999,330.993439,20897000,8/11/2021
9/11/2021,337.109985,338.720001,334.529999,335.950012,329.971985,21307400,9/11/2021
10/11/2021,334.570007,334.630005,329.920013,330.799988,324.913635,25500900,10/11/2021
11/11/2021,331.25,333.769989,330.51001,332.429993,326.514618,16849800,11/11/2021
12/11/2021,333.920013,337.230011,333.790009,336.720001,330.728302,23831000,12/11/2021
15/11/2021,337.540009,337.880005,334.029999,336.070007,330.089844,16723000,15/11/2021
16/11/2021,335.679993,340.670013,335.51001,339.51001,333.468628,20886800,16/11/2021
17/11/2021,338.940002,342.190002,338,339.119995,333.694946,19053400,17/11/2021
18/11/2021,338.179993,342.450012,337.119995,341.269989,335.810577,22463500,18/11/2021
19/11/2021,342.640015,345.100006,342.200012,343.109985,337.621063,21963400,19/11/2021
22/11/2021,344.619995,349.670013,339.549988,339.829987,334.393555,31031100,22/11/2021
23/11/2021,337.049988,339.450012,333.559998,337.679993,332.277985,30427600,23/11/2021
24/11/2021,336.279999,338.160004,333.910004,337.910004,332.504303,21661300,24/11/2021
26/11/2021,334.350006,337.929993,328.119995,329.679993,324.405975,24217200,26/11/2021
29/11/2021,334.940002,339.029999,334.73999,336.630005,331.244781,28563500,29/11/2021
30/11/2021,335.320007,337.779999,328.98999,330.589996,325.301422,42885600,30/11/2021
1/12/2021,335.130005,339.279999,329.390015,330.079987,324.799561,33337600,1/12/2021
2/12/2021,330.299988,333.48999,327.799988,329.48999,324.219025,30766000,2/12/2021
3/12/2021,331.98999,332.700012,318.029999,323.01001,317.842712,41779300,3/12/2021
6/12/2021,323.950012,327.450012,319.230011,326.190002,320.971832,30032600,6/12/2021
7/12/2021,331.640015,335.799988,330.100006,334.920013,329.562164,31021900,7/12/2021
8/12/2021,335.309998,335.5,330.799988,334.970001,329.611359,24761000,8/12/2021
9/12/2021,334.410004,336.48999,332.119995,333.100006,327.771271,22214200,9/12/2021
10/12/2021,334.980011,343,334.790009,342.540009,337.060242,38095700,10/12/2021
13/12/2021,340.679993,343.790009,339.079987,339.399994,333.97049,28899400,13/12/2021
14/12/2021,333.220001,334.640015,324.109985,328.339996,323.087372,44438700,14/12/2021
15/12/2021,328.609985,335.190002,324.5,334.649994,329.296478,35381100,15/12/2021
16/12/2021,335.709991,336.76001,323.019989,324.899994,319.702423,35034800,16/12/2021
17/12/2021,320.880005,324.920013,317.25,323.799988,318.619995,47750300,17/12/2021
20/12/2021,320.049988,322.799988,317.570007,319.910004,314.792297,28326500,20/12/2021
21/12/2021,323.290009,327.730011,319.799988,327.290009,322.054199,24740600,21/12/2021
22/12/2021,328.299988,333.609985,325.75,333.200012,327.869659,24831500,22/12/2021
23/12/2021,332.75,336.390015,332.730011,334.690002,329.335815,19617800,23/12/2021
27/12/2021,335.459991,342.480011,335.429993,342.450012,336.97171,19947000,27/12/2021
28/12/2021,343.149994,343.809998,340.320007,341.25,335.790863,15661500,28/12/2021
29/12/2021,341.299988,344.299988,339.679993,341.950012,336.479736,15042000,29/12/2021
30/12/2021,341.910004,343.130005,338.820007,339.320007,333.891754,15994500,30/12/2021
31/12/2021,338.51001,339.359985,335.850006,336.320007,330.939758,18000800,31/12/2021
3/01/2022,335.350006,338,329.779999,334.75,329.394867,28865100,3/01/2022
4/01/2022,334.829987,335.200012,326.119995,329.01001,323.746674,32674300,4/01/2022
5/01/2022,325.859985,326.070007,315.980011,316.380005,311.318726,40054300,5/01/2022
6/01/2022,313.149994,318.700012,311.48999,313.880005,308.858734,39646100,6/01/2022
7/01/2022,314.149994,316.5,310.089996,314.040009,309.016174,32720000,7/01/2022
10/01/2022,309.48999,314.720001,304.690002,314.269989,309.242493,44289500,10/01/2022
11/01/2022,313.380005,316.609985,309.890015,314.980011,309.941193,29386800,11/01/2022
12/01/2022,319.670013,323.410004,317.079987,318.269989,313.178497,34372200,12/01/2022
13/01/2022,320.470001,320.880005,304,304.799988,299.923981,45366000,13/01/2022
14/01/2022,304.25,310.820007,303.75,310.200012,305.23761,39846400,14/01/2022
18/01/2022,304.070007,309.799988,301.73999,302.649994,297.80835,42333200,18/01/2022
19/01/2022,306.290009,313.910004,302.700012,303.329987,298.477478,45933900,19/01/2022
20/01/2022,309.070007,311.649994,301.140015,301.600006,296.775146,35380700,20/01/2022
21/01/2022,302.690002,304.109985,295.609985,296.029999,291.294312,57984400,21/01/2022
24/01/2022,292.200012,297.109985,276.049988,296.369995,291.628845,85731500,24/01/2022
25/01/2022,291.519989,294.98999,285.170013,288.48999,283.874908,72848600,25/01/2022
26/01/2022,307.98999,308.5,293.029999,296.709991,291.963409,90428900,26/01/2022
27/01/2022,302.660004,307.299988,297.929993,299.839996,295.043335,53481300,27/01/2022
28/01/2022,300.230011,308.480011,294.450012,308.26001,303.328644,49743700,28/01/2022
31/01/2022,308.950012,312.380005,306.369995,310.980011,306.005127,46444500,31/01/2022
1/02/2022,310.410004,310.630005,305.130005,308.76001,303.820648,40950400,1/02/2022
2/02/2022,309.630005,315.119995,308.880005,313.459991,308.445435,36636000,2/02/2022
3/02/2022,309.48999,311.230011,299.959991,301.25,296.430786,43730000,3/02/2022
4/02/2022,300.209991,308.799988,299.970001,305.940002,301.045715,35096500,4/02/2022
7/02/2022,306.170013,307.839996,299.899994,300.950012,296.13559,28533300,7/02/2022
8/02/2022,301.25,305.559998,299.950012,304.559998,299.687866,32421200,8/02/2022
9/02/2022,309.869995,311.929993,307.390015,311.209991,306.231445,31284700,9/02/2022
10/02/2022,304.040009,309.119995,300.700012,302.380005,297.542694,45386200,10/02/2022
11/02/2022,303.190002,304.290009,294.220001,295.040009,290.320129,39175600,11/02/2022
14/02/2022,293.769989,296.76001,291.350006,295,290.280762,36359500,14/02/2022
15/02/2022,300.01001,300.799988,297.019989,300.470001,295.663269,27058300,15/02/2022
16/02/2022,298.369995,300.869995,293.679993,299.5,295.318146,29982100,16/02/2022
17/02/2022,296.359985,296.799988,290,290.730011,286.670624,32461600,17/02/2022
18/02/2022,293.049988,293.859985,286.309998,287.929993,283.909698,34264000,18/02/2022
22/02/2022,285,291.540009,284.5,287.720001,283.702667,41736100,22/02/2022
23/02/2022,290.179993,291.700012,280.100006,280.269989,276.356659,37811200,23/02/2022
24/02/2022,272.51001,295.160004,271.519989,294.589996,290.476685,56989700,24/02/2022
25/02/2022,295.140015,297.630005,291.649994,297.309998,293.158691,32546700,25/02/2022
28/02/2022,294.309998,299.140015,293,298.790009,294.618103,34627500,28/02/2022
1/03/2022,296.399994,299.970001,292.149994,294.950012,290.831696,31217800,1/03/2022
2/03/2022,295.359985,301.470001,293.700012,300.190002,295.998535,31873000,2/03/2022
3/03/2022,302.890015,303.130005,294.049988,295.920013,291.788147,27314500,3/03/2022
4/03/2022,294.290009,295.660004,287.170013,289.859985,285.812714,32356500,4/03/2022
7/03/2022,288.529999,289.690002,278.529999,278.910004,275.015656,43157200,7/03/2022
8/03/2022,277.799988,283.959991,270,275.850006,271.998413,48159500,8/03/2022
9/03/2022,283.440002,289.600006,280.779999,288.5,284.471771,35204500,9/03/2022
10/03/2022,283.019989,286.600006,280.579987,285.589996,281.602356,30628000,10/03/2022
11/03/2022,287.959991,289.51001,279.429993,280.070007,276.159454,27209300,11/03/2022
14/03/2022,280.339996,285.399994,275.820007,276.440002,272.580139,30660700,14/03/2022
15/03/2022,280.350006,287.820007,278.730011,287.149994,283.140564,34245100,15/03/2022
16/03/2022,289.109985,294.570007,283.200012,294.390015,290.27948,37826300,16/03/2022
17/03/2022,293.290009,295.609985,289.369995,295.220001,291.097931,30816600,17/03/2022
18/03/2022,295.369995,301,292.730011,300.429993,296.235138,43390600,18/03/2022
21/03/2022,298.890015,300.140015,294.899994,299.160004,294.982941,28351200,21/03/2022
22/03/2022,299.799988,305,298.769989,304.059998,299.814453,27599700,22/03/2022
23/03/2022,300.51001,303.230011,297.720001,299.48999,295.308258,25715400,23/03/2022
24/03/2022,299.140015,304.200012,298.320007,304.100006,299.853943,24484500,24/03/2022
25/03/2022,305.230011,305.5,299.290009,303.679993,299.439758,22566500,25/03/2022
28/03/2022,304.329987,310.799988,304.329987,310.700012,306.361755,29578200,28/03/2022
29/03/2022,313.910004,315.820007,309.049988,315.410004,311.006012,30393400,29/03/2022
30/03/2022,313.76001,315.950012,311.579987,313.859985,309.4776,28163600,30/03/2022
31/03/2022,313.899994,315.140015,307.890015,308.309998,304.005188,33422100,31/03/2022
1/04/2022,309.369995,310.130005,305.540009,309.420013,305.09967,27110500,1/04/2022
4/04/2022,310.089996,315.109985,309.709991,314.970001,310.572113,24289600,4/04/2022
5/04/2022,313.269989,314.869995,309.869995,310.880005,306.539307,23156700,5/04/2022
6/04/2022,305.190002,307,296.709991,299.5,295.318146,40110400,6/04/2022
7/04/2022,296.660004,303.649994,296.350006,301.369995,297.161987,31411200,7/04/2022
8/04/2022,300.440002,301.119995,296.279999,296.970001,292.823486,24361900,8/04/2022
11/04/2022,291.790009,292.609985,285,285.26001,281.276978,34569300,11/04/2022
12/04/2022,289.23999,290.73999,280.48999,282.059998,278.121674,30966700,12/04/2022
13/04/2022,282.730011,288.579987,281.299988,287.619995,283.604034,21907200,13/04/2022
14/04/2022,288.089996,288.309998,279.320007,279.829987,275.922791,28221600,14/04/2022
18/04/2022,278.910004,282.459991,278.339996,280.519989,276.603119,20778000,18/04/2022
19/04/2022,279.380005,286.170013,278.410004,285.299988,281.316406,22297700,19/04/2022
20/04/2022,289.399994,289.700012,285.369995,286.359985,282.361603,22906700,20/04/2022
21/04/2022,288.579987,293.299988,280.059998,280.809998,276.889099,29454600,21/04/2022
22/04/2022,281.679993,283.200012,273.380005,274.029999,270.203796,29405800,22/04/2022
25/04/2022,273.290009,281.109985,270.769989,280.720001,276.800354,35678900,25/04/2022
26/04/2022,277.5,278.359985,270,270.220001,266.447021,46518400,26/04/2022
27/04/2022,282.100006,290.970001,279.160004,283.220001,279.265472,63477700,27/04/2022
28/04/2022,285.190002,290.980011,281.459991,289.630005,285.585938,33646600,28/04/2022
29/04/2022,288.609985,289.880005,276.5,277.519989,273.64505,37073900,29/04/2022
2/05/2022,277.709991,284.940002,276.220001,284.470001,280.498016,35151100,2/05/2022
3/05/2022,283.959991,284.130005,280.149994,281.779999,277.84552,25978600,3/05/2022
4/05/2022,282.589996,290.880005,276.730011,289.980011,285.931091,33599300,4/05/2022
5/05/2022,285.540009,286.350006,274.339996,277.350006,273.477448,43260400,5/05/2022
6/05/2022,274.809998,279.25,271.269989,274.730011,270.893982,37780300,6/05/2022
9/05/2022,270.059998,272.359985,263.320007,264.579987,260.885712,47726000,9/05/2022
10/05/2022,271.690002,273.75,265.070007,269.5,265.737061,39336400,10/05/2022
11/05/2022,265.679993,271.359985,259.299988,260.549988,256.911987,48975900,11/05/2022
12/05/2022,257.690002,259.880005,250.020004,255.350006,251.784607,51033800,12/05/2022
13/05/2022,257.350006,263.040009,255.350006,261.119995,257.47406,34925100,13/05/2022
16/05/2022,259.959991,265.820007,255.779999,261.5,257.848755,32550900,16/05/2022
17/05/2022,266.109985,268.329987,262.459991,266.820007,263.094482,28828800,17/05/2022
18/05/2022,263,263.600006,252.770004,254.080002,251.11586,31356000,18/05/2022
19/05/2022,253.899994,257.670013,251.880005,253.139999,250.186813,32692300,19/05/2022
20/05/2022,257.23999,258.540009,246.440002,252.559998,249.613586,39199300,20/05/2022
23/05/2022,255.490005,261.5,253.429993,260.649994,257.609192,33175400,23/05/2022
24/05/2022,257.890015,261.329987,253.5,259.619995,256.591217,29043900,24/05/2022
25/05/2022,258.140015,264.579987,257.130005,262.519989,259.457397,28547900,25/05/2022
26/05/2022,262.269989,267.109985,261.429993,265.899994,262.797974,25002100,26/05/2022
27/05/2022,268.480011,273.339996,267.559998,273.23999,270.052307,26910800,27/05/2022
31/05/2022,272.529999,274.769989,268.929993,271.869995,268.698273,37827700,31/05/2022
1/06/2022,275.200012,277.690002,270.040009,272.420013,269.241852,25292200,1/06/2022
2/06/2022,264.450012,274.649994,261.600006,274.579987,271.376709,44008200,2/06/2022
3/06/2022,270.309998,273.450012,268.410004,270.019989,266.869873,28059000,3/06/2022
6/06/2022,272.059998,274.179993,267.220001,268.75,265.614685,22400300,6/06/2022
7/06/2022,266.640015,273.130005,265.940002,272.5,269.320984,22860700,7/06/2022
8/06/2022,271.709991,273,269.609985,270.410004,267.255341,17372300,8/06/2022
9/06/2022,267.779999,272.709991,264.630005,264.790009,261.700897,26439700,9/06/2022
10/06/2022,260.579987,260.579987,252.529999,252.990005,250.038574,31422800,10/06/2022
13/06/2022,245.110001,249.020004,241.529999,242.259995,239.433716,46135800,13/06/2022
14/06/2022,243.860001,245.740005,241.509995,244.490005,241.637741,28651500,14/06/2022
15/06/2022,248.309998,255.300003,246.419998,251.759995,248.822891,33111700,15/06/2022
16/06/2022,245.979996,247.419998,243.020004,244.970001,242.112137,33169200,16/06/2022
17/06/2022,244.699997,250.5,244.029999,247.649994,244.760864,43084800,17/06/2022
21/06/2022,250.259995,254.75,249.509995,253.740005,250.779831,29928300,21/06/2022
22/06/2022,251.889999,257.170013,250.369995,253.130005,250.176941,25939900,22/06/2022
23/06/2022,255.570007,259.369995,253.630005,258.859985,255.840073,25861400,23/06/2022
24/06/2022,261.809998,267.980011,261.720001,267.700012,264.576965,33923200,24/06/2022
27/06/2022,268.209991,268.299988,263.279999,264.890015,261.799774,24615100,27/06/2022
28/06/2022,263.980011,266.910004,256.320007,256.480011,253.487885,27295500,28/06/2022
29/06/2022,257.589996,261.970001,255.759995,260.26001,257.223755,20069800,29/06/2022
30/06/2022,257.049988,259.529999,252.899994,256.829987,253.833771,31730900,30/06/2022
1/07/2022,256.390015,259.769989,254.610001,259.579987,256.551666,22837700,1/07/2022
5/07/2022,256.160004,262.980011,254.740005,262.850006,259.783569,22941000,5/07/2022
6/07/2022,263.75,267.98999,262.399994,266.209991,263.104309,23824400,6/07/2022
7/07/2022,265.119995,269.059998,265.019989,268.399994,265.268799,20859900,7/07/2022
8/07/2022,264.790009,268.100006,263.290009,267.660004,264.537445,19658800,8/07/2022
11/07/2022,265.649994,266.529999,262.179993,264.51001,261.424164,19455200,11/07/2022
12/07/2022,265.880005,265.940002,252.039993,253.669998,250.710648,35868500,12/07/2022
13/07/2022,250.190002,253.550003,248.110001,252.720001,249.771713,29497400,13/07/2022
14/07/2022,250.570007,255.139999,245.940002,254.080002,251.11586,25102800,14/07/2022
15/07/2022,255.720001,260.369995,254.770004,256.720001,253.725052,29774100,15/07/2022
18/07/2022,259.75,260.839996,253.300003,254.25,251.283859,20975000,18/07/2022
19/07/2022,257.579987,259.720001,253.679993,259.529999,256.502258,25012600,19/07/2022
20/07/2022,259.899994,264.869995,258.910004,262.269989,259.210297,22788300,20/07/2022
21/07/2022,259.790009,264.890015,257.029999,264.839996,261.750305,22404700,21/07/2022
22/07/2022,265.23999,265.329987,259.070007,260.359985,257.322571,21881300,22/07/2022
25/07/2022,261,261.5,256.809998,258.829987,255.81041,21056000,25/07/2022
26/07/2022,259.859985,259.880005,249.570007,251.899994,248.961288,39348000,26/07/2022
27/07/2022,261.160004,270.049988,258.850006,268.73999,265.604797,45994000,27/07/2022
28/07/2022,269.75,277.839996,267.869995,276.410004,273.185333,33459300,28/07/2022
29/07/2022,277.700012,282,276.630005,280.73999,277.464783,32152800,29/07/2022
1/08/2022,277.820007,281.279999,275.839996,278.01001,274.766693,21539600,1/08/2022
2/08/2022,276,277.890015,272.380005,274.820007,271.613922,22754200,2/08/2022
3/08/2022,276.76001,283.5,276.609985,282.470001,279.174622,23518900,3/08/2022
4/08/2022,281.799988,283.799988,280.170013,283.649994,280.340881,18098700,4/08/2022
5/08/2022,279.149994,283.649994,278.679993,282.910004,279.609528,16774600,5/08/2022
8/08/2022,284.049988,285.920013,279.320007,280.320007,277.049713,18739200,8/08/2022
9/08/2022,279.640015,283.079987,277.609985,282.299988,279.006622,23405200,9/08/2022
10/08/2022,288.170013,289.809998,286.940002,289.160004,285.786591,24687800,10/08/2022
11/08/2022,290.850006,291.209991,286.51001,287.019989,283.671539,20065900,11/08/2022
12/08/2022,288.480011,291.910004,286.940002,291.910004,288.504547,22619700,12/08/2022
15/08/2022,291,294.179993,290.109985,293.470001,290.046295,18085700,15/08/2022
